"date","time","sample_type","sample_no","scan","location","gross_wt_orig","tare_wt","dry_wt_orig","net_wt_orig","fm_orig","gross_wt_cor","dry_wt_cor","net_wt_cor","fm_cor","obs_initials_and_notes","qaqc_initials","qaqc_notes","cor_type","correction_notes"
"2021-02-01T00:00:00Z",1006,"PB",1,"0.0",3,902.62,0,589.7,902.62,53.0642699677802,902.62,589.7,902.62,53.0642699677802,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1006,"PB",2,"0.0",3,892.77,0,589.9,892.77,51.3426004407527,892.77,589.9,892.77,51.3426004407527,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1006,"PB",3,"0.0",3,886.65,0,586.2,886.65,51.2538382804503,886.65,586.2,886.65,51.2538382804503,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1006,"PB",4,"0.0",3,881.52,0,587.6,881.52,50.0204220558203,881.52,587.6,881.52,50.0204220558203,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1028,"PB",5,"0.0",3,859.21,0,584.31,859.21,47.0469442590406,859.21,584.31,859.21,47.0469442590406,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1028,"PB",6,"0.0",3,906.12,0,592.55,906.12,52.9187410345119,915.72,592.55,915.72,54.5388574803814,"JT","NT",NA,2,"J. Cronan - Inferred correction. Gross weight (915.72) for sample 6, 0-hr scan, 3-meter location was accidentally recorded as sample 8, 0-hr scan, 3-meter location and gross weight (906.12) for sample 8, 0-hr scan, 3-meter location was accidentally recorded here. Switched values."
"2021-02-01T00:00:00Z",1028,"PB",7,"0.0",3,934.42,0,595.79,934.42,56.8371406032327,934.42,595.79,934.42,56.8371406032327,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1028,"PB",8,"0.0",3,915.72,0,590.52,915.72,55.0701077016867,906.12,590.52,906.12,53.4444218654745,"JT","NT",NA,2,"J. Cronan: Inferred correction. Gross weight (906.12) for sample 8, 0-hr scan, 3-meter location was accidentally recorded as sample 6, 0-hr scan, 3-meter location and gross weight (915.72) for sample 6, 0-hr scan, 3-meter location was accidentally recorded here. Switched values."
"2021-02-01T00:00:00Z",1048,"PB",9,"0.0",3,884.02,0,577,884.02,53.209705372617,884.02,577,884.02,53.209705372617,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1048,"PB",10,"0.0",3,858.05,0,559.9,858.05,53.2505804607966,858.05,559.9,858.05,53.2505804607966,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1048,"PB",11,"0.0",3,827.39,0,513.9,827.39,61.0021404942596,827.39,513.9,827.39,61.0021404942596,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1048,"PB",12,"0.0",3,921,0,586.4,921,57.0600272851296,921,586.4,921,57.0600272851296,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",945,"PB",13,"0.0",3,859.7,0,534.04,859.7,60.9804509025541,859.7,534.04,859.7,60.9804509025541,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",945,"PB",14,"0.0",3,828.7,0,541.74,828.7,52.9700594381068,828.7,541.74,828.7,52.9700594381068,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",945,"PB",15,"0.0",3,851.3,0,521.03,851.3,63.387904727175,851.3,521.03,851.3,63.387904727175,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",945,"PB",16,"0.0",3,868.6,0,554.73,868.6,56.5806788888288,868.6,554.73,868.6,56.5806788888288,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",1026,"PB",1,"0.0",6,900.2,0,589.7,900.2,52.6538918093946,900.2,589.7,900.2,52.6538918093946,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",1026,"PB",2,"0.0",6,902.7,0,589.9,902.7,53.0259365994236,891.1,589.9,891.1,51.0595016104425,"JB","NT",NA,1,"J. Cronan - Gross weight extrapolated based on linear model of three weights at other sampling locations."
"2021-02-01T00:00:00Z",1026,"PB",3,"0.0",6,884,0,586.2,884,50.8017741385193,884,586.2,884,50.8017741385193,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",1026,"PB",4,"0.0",6,878.6,0,587.6,878.6,49.5234853641933,878.6,587.6,878.6,49.5234853641933,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",1046,"PB",5,"0.0",6,856.7,0,584.31,856.7,46.6173777618045,856.7,584.31,856.7,46.6173777618045,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",1046,"PB",6,"0.0",6,913,0,592.55,913,54.079824487385,913,592.55,913,54.079824487385,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",1046,"PB",7,"0.0",6,931.1,0,595.79,931.1,56.2798972792427,931.1,595.79,931.1,56.2798972792427,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",1046,"PB",8,"0.0",6,902.6,0,590.52,902.6,52.8483370588634,902.6,590.52,902.6,52.8483370588634,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",945,"PB",9,"0.0",6,892.7,0,577,892.7,54.7140381282496,892.7,577,892.7,54.7140381282496,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",945,"PB",10,"0.0",6,864.8,0,559.9,864.8,54.4561528844436,864.8,559.9,864.8,54.4561528844436,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",945,"PB",11,"0.0",6,835.1,0,513.9,835.1,62.5024323798404,835.1,513.9,835.1,62.5024323798404,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",945,"PB",12,"0.0",6,930.6,0,586.4,930.6,58.6971350613916,930.6,586.4,930.6,58.6971350613916,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",1005,"PB",13,"0.0",6,856.7,0,534.04,856.7,60.4186952288218,856.7,534.04,856.7,60.4186952288218,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",1005,"PB",14,"0.0",6,826.2,0,541.74,826.2,52.5085834533171,826.2,541.74,826.2,52.5085834533171,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",1005,"PB",15,"0.0",6,849.4,0,521.03,849.4,63.0232424236608,849.4,521.03,849.4,63.0232424236608,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",1005,"PB",16,"0.0",6,864.9,0,554.73,864.9,55.9136877399816,864.9,554.73,864.9,55.9136877399816,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",1046,"PB",1,"0.0",9,898.08,0,589.7,898.08,52.2943869764287,898.08,589.7,898.08,52.2943869764287,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",1046,"PB",2,"0.0",9,889.09,0,589.9,889.09,50.7187658925242,889.09,589.9,889.09,50.7187658925242,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",1046,"PB",3,"0.0",9,882.04,0,586.2,882.04,50.4674172637325,882.04,586.2,882.04,50.4674172637325,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",1046,"PB",4,"0.0",9,876.19,0,587.6,876.19,49.1133424098026,876.19,587.6,876.19,49.1133424098026,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",940,"PB",5,"0.0",9,864.8,0,584.31,864.8,48.0036282110524,864.8,584.31,864.8,48.0036282110524,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",940,"PB",6,"0.0",9,922.4,0,592.55,922.4,55.666188507299,922.4,592.55,922.4,55.666188507299,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",940,"PB",7,"0.0",9,940.32,0,595.79,940.32,57.8274224139378,940.32,595.79,940.32,57.8274224139378,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",940,"PB",8,"0.0",9,911,0,590.52,911,54.270812165549,911,590.52,911,54.270812165549,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",1005,"PB",9,"0.0",9,890.2,0,577,890.2,54.2807625649913,890.2,577,890.2,54.2807625649913,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",1005,"PB",10,"0.0",9,862.9,0,559.9,862.9,54.1168065726023,862.9,559.9,862.9,54.1168065726023,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",1005,"PB",11,"0.0",9,832.9,0,513.9,832.9,62.0743335279237,832.9,513.9,832.9,62.0743335279237,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",1005,"PB",12,"0.0",9,927.84,0,586.4,927.84,58.2264665757163,927.84,586.4,927.84,58.2264665757163,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",1026,"PB",13,"0.0",9,854.6,0,534.04,854.6,60.0254662572092,854.6,534.04,854.6,60.0254662572092,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",1026,"PB",14,"0.0",9,824.4,0,541.74,824.4,52.1763207442685,824.4,541.74,824.4,52.1763207442685,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",1026,"PB",15,"0.0",9,846.3,0,521.03,846.3,62.4282670863482,846.3,521.03,846.3,62.4282670863482,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",1026,"PB",16,"0.0",9,862.5,0,554.73,862.5,55.4810448326213,862.5,554.73,862.5,55.4810448326213,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",940,"PB",1,"0.0",12,906.4,0,589.7,906.4,53.7052738680685,906.4,589.7,906.4,53.7052738680685,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",940,"PB",2,"0.0",12,896.5,0,589.9,896.5,51.9749110018647,896.5,589.9,896.5,51.9749110018647,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",940,"PB",3,"0.0",12,890.7,0,586.2,890.7,51.9447287615148,890.7,586.2,890.7,51.9447287615148,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",940,"PB",4,"0.0",12,885.8,0,587.6,885.8,50.7488087134105,885.8,587.6,885.8,50.7488087134105,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1005,"PB",5,"0.0",12,862.3,0,584.31,862.3,47.575773134124,862.3,584.31,862.3,47.575773134124,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1005,"PB",6,"0.0",12,908.9,0,592.55,908.9,53.3878997552949,919.2,592.55,919.2,55.1261496920091,"JT","NT",NA,2,"J. Cronan - Inferred correction. Gross weight (919.2) for sample 6, 0-hr scan, 12-meter location was accidentally recorded as sample 8, 0-hr scan, 12-meter location and gross weight (908.9) for sample 8, 0-hr scan, 12-meter location was accidentally recorded here. Switched values."
"2021-02-01T00:00:00Z",1005,"PB",7,"0.0",12,937.5,0,595.79,937.5,57.3541012772957,937.5,595.79,937.5,57.3541012772957,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1005,"PB",8,"0.0",12,919.2,0,590.52,919.2,55.6594188173136,908.9,590.52,908.9,53.9151933888776,"JT","NT",NA,2,"J. Cronan: Inferred correction. Gross weight (908.9) for sample 8, 0-hr scan, 12-meter location was accidentally recorded as sample 6, 0-hr scan, 12-meter location and gross weight (919.2) for sample 6, 0-hr scan, 12-meter location was accidentally recorded here. Switched values."
"2021-02-01T00:00:00Z",1036,"PB",9,"0.0",12,888.2,0,577,888.2,53.9341421143848,888.2,577,888.2,53.9341421143848,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1036,"PB",10,"0.0",12,860.9,0,559.9,860.9,53.7595999285587,860.9,559.9,860.9,53.7595999285587,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1036,"PB",11,"0.0",12,830.7,0,513.9,830.7,61.646234676007,830.7,513.9,830.7,61.646234676007,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1036,"PB",12,"0.0",12,925.2,0,586.4,925.2,57.7762619372442,925.2,586.4,925.2,57.7762619372442,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1046,"PB",13,"0.0",12,852.5,0,534.04,852.5,59.6322372855966,852.5,534.04,852.5,59.6322372855966,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1046,"PB",14,"0.0",12,822.6,0,541.74,822.6,51.8440580352198,822.6,541.74,822.6,51.8440580352198,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1046,"PB",15,"0.0",12,843.9,0,521.03,843.9,61.9676410187513,843.9,521.03,843.9,61.9676410187513,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1046,"PB",16,"0.0",12,860.5,0,554.73,860.5,55.1205090764877,860.5,554.73,860.5,55.1205090764877,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1150,"PB",1,"2.0",3,889.69,0,589.7,889.69,50.8716296421909,889.69,589.7,889.69,50.8716296421909,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1150,"PB",2,"2.0",3,881.69,0,589.9,881.69,49.4643159857603,881.69,589.9,881.69,49.4643159857603,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1150,"PB",3,"2.0",3,873.79,0,586.2,873.79,49.0600477652678,873.79,586.2,873.79,49.0600477652678,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1150,"PB",4,"2.0",3,866.52,0,587.6,866.52,47.4676650782845,866.52,587.6,866.52,47.4676650782845,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1216,"PB",5,"2.0",3,845.63,0,584.31,845.63,44.7228354811658,845.63,584.31,845.63,44.7228354811658,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1216,"PB",6,"2.0",3,903.94,0,592.55,903.94,52.5508395915957,903.94,592.55,903.94,52.5508395915957,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1216,"PB",7,"2.0",3,921.51,0,595.79,921.51,54.6702697259101,921.51,595.79,921.51,54.6702697259101,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1216,"PB",8,"2.0",3,889.87,0,590.52,889.87,50.6926099031362,889.87,590.52,889.87,50.6926099031362,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1240,"PB",9,"2.0",3,871.03,0,577,871.03,50.9584055459272,871.03,577,871.03,50.9584055459272,"TD","NT",NA,0,""
"2021-02-01T00:00:00Z",1240,"PB",10,"2.0",3,846.39,0,559.9,846.39,51.1680657260225,846.39,559.9,846.39,51.1680657260225,"TD","NT",NA,0,""
"2021-02-01T00:00:00Z",1240,"PB",11,"2.0",3,814.6,0,513.9,814.6,58.5133294415256,814.6,513.9,814.6,58.5133294415256,"TD","NT",NA,0,""
"2021-02-01T00:00:00Z",1240,"PB",12,"2.0",3,905.89,0,586.4,905.89,54.4832878581173,905.89,586.4,905.89,54.4832878581173,"TD","NT",NA,0,""
"2021-02-01T00:00:00Z",1109,"PB",13,"2.0",3,849.66,0,534.04,849.66,59.1004419144633,849.66,534.04,849.66,59.1004419144633,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1109,"PB",14,"2.0",3,820.05,0,541.74,820.05,51.3733525307343,820.05,541.74,820.05,51.3733525307343,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1109,"PB",15,"2.0",3,840.55,0,521.03,840.55,61.3246837993973,840.55,521.03,840.55,61.3246837993973,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1109,"PB",16,"2.0",3,856.8,0,554.73,856.8,54.4535179276405,856.8,554.73,856.8,54.4535179276405,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1216,"PB",1,"2.0",6,886.5,0,589.7,886.5,50.3306766152281,886.5,589.7,886.5,50.3306766152281,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",1216,"PB",2,"2.0",6,878.9,0,589.9,878.9,48.9913544668588,878.9,589.9,878.9,48.9913544668588,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",1216,"PB",3,"2.0",6,870.6,0,586.2,870.6,48.5158648925281,870.6,586.2,870.6,48.5158648925281,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",1216,"PB",4,"2.0",6,862.5,0,587.6,862.5,46.783526208305,862.5,587.6,862.5,46.783526208305,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",1239,"PB",5,"2.0",6,842.7,0,584.31,842.7,44.2213893310058,842.7,584.31,842.7,44.2213893310058,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",1239,"PB",6,"2.0",6,907.2,0,592.55,907.2,53.1010041346722,901.6,592.55,901.6,52.155936207915,"JB","NT",NA,1,"J. Cronan - Gross weight extrapolated based on linear model of three weights at other sampling locations."
"2021-02-01T00:00:00Z",1239,"PB",7,"2.0",6,918.4,0,595.79,918.4,54.1482737206063,918.4,595.79,918.4,54.1482737206063,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",1239,"PB",8,"2.0",6,886.3,0,590.52,886.3,50.0880579827948,886.3,590.52,886.3,50.0880579827948,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",1107,"PB",9,"2.0",6,882.1,0,577,882.1,52.8769497400347,882.1,577,882.1,52.8769497400347,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",1107,"PB",10,"2.0",6,855.4,0,559.9,855.4,52.7772816574388,855.4,559.9,855.4,52.7772816574388,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",1107,"PB",11,"2.0",6,824.5,0,513.9,824.5,60.4397742751508,824.5,513.9,824.5,60.4397742751508,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",1107,"PB",12,"2.0",6,917.8,0,586.4,917.8,56.5143246930423,917.8,586.4,917.8,56.5143246930423,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",1128,"PB",13,"2.0",6,846.9,0,534.04,846.9,58.5836266946296,846.9,534.04,846.9,58.5836266946296,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",1128,"PB",14,"2.0",6,817.8,0,541.74,817.8,50.9580241444235,817.8,541.74,817.8,50.9580241444235,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",1128,"PB",15,"2.0",6,838.2,0,521.03,838.2,60.8736541082088,838.2,521.03,838.2,60.8736541082088,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",1128,"PB",16,"2.0",6,853.4,0,554.73,853.4,53.8406071422133,853.4,554.73,853.4,53.8406071422133,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",1238,"PB",1,"2.0",9,884.21,0,589.7,884.21,49.9423435645243,884.21,589.7,884.21,49.9423435645243,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",1238,"PB",2,"2.0",9,877.1,0,589.9,877.1,48.6862180030514,877.1,589.9,877.1,48.6862180030514,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",1238,"PB",3,"2.0",9,868.65,0,586.2,868.65,48.1832139201638,868.65,586.2,868.65,48.1832139201638,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",1238,"PB",4,"2.0",9,860,0,587.6,860,46.358066712049,860,587.6,860,46.358066712049,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",1107,"PB",5,"2.0",9,854.46,0,584.31,854.46,46.2340196128767,854.46,584.31,854.46,46.2340196128767,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",1107,"PB",6,"2.0",9,911.22,0,592.55,911.22,53.7794278963801,911.22,592.55,911.22,53.7794278963801,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",1107,"PB",7,"2.0",9,929.5,0,595.79,929.5,56.0113462797294,929.5,595.79,929.5,56.0113462797294,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",1107,"PB",8,"2.0",9,900,0,590.52,900,52.4080471448893,900,590.52,900,52.4080471448893,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",1128,"PB",9,"2.0",9,879.74,0,577,879.74,52.4679376083189,879.74,577,879.74,52.4679376083189,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",1128,"PB",10,"2.0",9,853.8,0,559.9,853.8,52.491516342204,853.8,559.9,853.8,52.491516342204,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",1128,"PB",11,"2.0",9,822.6,0,513.9,822.6,60.0700525394046,822.6,513.9,822.6,60.0700525394046,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",1128,"PB",12,"2.0",9,915.42,0,586.4,915.42,56.1084583901774,915.42,586.4,915.42,56.1084583901774,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",1215,"PB",13,"2.0",9,842.1,0,534.04,842.1,57.6848176166579,842.1,534.04,842.1,57.6848176166579,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",1215,"PB",14,"2.0",9,813.68,0,541.74,813.68,50.19751172149,813.68,541.74,813.68,50.19751172149,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",1215,"PB",15,"2.0",9,833.5,0,521.03,833.5,59.9715947258315,833.5,521.03,833.5,59.9715947258315,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",1215,"PB",16,"2.0",9,847.3,0,554.73,847.3,52.7409730860058,847.3,554.73,847.3,52.7409730860058,"DN","NT",NA,0,""
"2021-02-01T00:00:00Z",1107,"PB",1,"2.0",12,895.9,0,589.7,895.9,51.9247074783788,895.9,589.7,895.9,51.9247074783788,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1107,"PB",2,"2.0",12,887.2,0,589.9,887.2,50.3983726055264,887.2,589.9,887.2,50.3983726055264,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1107,"PB",3,"2.0",12,879.8,0,586.2,879.8,50.0852951211191,879.8,586.2,879.8,50.0852951211191,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1107,"PB",4,"2.0",12,873.7,0,587.6,873.7,48.6895847515317,873.7,587.6,873.7,48.6895847515317,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1128,"PB",5,"2.0",12,852.4,0,584.31,852.4,45.8814670294878,852.4,584.31,852.4,45.8814670294878,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1128,"PB",6,"2.0",12,909.4,0,592.55,909.4,53.472280820184,909.4,592.55,909.4,53.472280820184,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1128,"PB",7,"2.0",12,927.5,0,595.79,927.5,55.6756575303379,927.5,595.79,927.5,55.6756575303379,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1128,"PB",8,"2.0",12,897.5,0,590.52,897.5,51.9846914583757,897.5,590.52,897.5,51.9846914583757,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1149,"PB",9,"2.0",12,874.9,0,577,874.9,51.6291161178509,874.9,577,874.9,51.6291161178509,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1149,"PB",10,"2.0",12,850.1,0,559.9,850.1,51.8306840507233,850.1,559.9,850.1,51.8306840507233,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1149,"PB",11,"2.0",12,818.9,0,513.9,818.9,59.3500681066355,818.9,513.9,818.9,59.3500681066355,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1149,"PB",12,"2.0",12,910.4,0,586.4,910.4,55.2523874488404,910.4,586.4,910.4,55.2523874488404,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1215,"PB",13,"2.0",12,839.8,0,534.04,839.8,57.2541382667965,839.8,534.04,839.8,57.2541382667965,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1215,"PB",14,"2.0",12,811.8,0,541.74,811.8,49.8504817809281,811.8,541.74,811.8,49.8504817809281,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1215,"PB",15,"2.0",12,831.4,0,521.03,831.4,59.5685469166843,831.4,521.03,831.4,59.5685469166843,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1215,"PB",16,"2.0",12,844.4,0,554.73,844.4,52.2181962396121,844.4,554.73,844.4,52.2181962396121,"JT","NT",NA,0,""
"2021-02-01T00:00:00Z",1344,"PB",1,"4.0",3,876.73,0,589.7,876.73,48.6739019840597,876.73,589.7,876.73,48.6739019840597,"TD","NT",NA,0,""
"2021-02-01T00:00:00Z",1344,"PB",2,"4.0",3,870.11,0,589.9,870.11,47.5012714019325,870.11,589.9,870.11,47.5012714019325,"TD","NT",NA,0,""
"2021-02-01T00:00:00Z",1344,"PB",3,"4.0",3,860.01,0,586.2,860.01,46.7093142272262,860.01,586.2,860.01,46.7093142272262,"TD","NT",NA,0,""
"2021-02-01T00:00:00Z",1344,"PB",4,"4.0",3,852.29,0,587.6,852.29,45.0459496255956,852.29,587.6,852.29,45.0459496255956,"TD","NT",NA,0,""
"2021-02-01T00:00:00Z",1404,"PB",5,"4.0",3,833.62,0,584.31,833.62,42.6674196916021,833.62,584.31,833.62,42.6674196916021,"TD","NT",NA,0,""
"2021-02-01T00:00:00Z",1404,"PB",6,"4.0",3,892.63,0,592.55,892.63,50.6421399038056,892.63,592.55,892.63,50.6421399038056,"TD","NT",NA,0,""
"2021-02-01T00:00:00Z",1404,"PB",7,"4.0",3,908.76,0,595.79,908.76,52.5302539485389,908.76,595.79,908.76,52.5302539485389,"TD","NT",NA,0,""
"2021-02-01T00:00:00Z",1404,"PB",8,"4.0",3,874.78,0,590.52,874.78,48.1372349793402,874.78,590.52,874.78,48.1372349793402,"TD","NT",NA,0,""
"2021-02-01T00:00:00Z",1425,"PB",9,"4.0",3,858.98,0,577,858.98,48.8700173310225,858.98,577,858.98,48.8700173310225,"TD","NT",NA,0,""
"2021-02-01T00:00:00Z",1425,"PB",10,"4.0",3,836.11,0,559.9,836.11,49.3320235756385,836.11,559.9,836.11,49.3320235756385,"TD","NT",NA,0,""
"2021-02-01T00:00:00Z",1425,"PB",11,"4.0",3,802.62,0,513.9,802.62,56.1821366024518,802.62,513.9,802.62,56.1821366024518,"TD","NT",NA,0,""
"2021-02-01T00:00:00Z",1425,"PB",12,"4.0",3,890.95,0,586.4,890.95,51.9355388813097,890.95,586.4,890.95,51.9355388813097,"TD","NT",NA,0,""
"2021-02-01T00:00:00Z",1240,"PB",13,"4.0",3,833.33,0,534.04,833.33,56.0426185304472,833.33,534.04,833.33,56.0426185304472,"TD","NT",NA,0,""
"2021-02-01T00:00:00Z",1240,"PB",14,"4.0",3,805.39,0,541.74,805.39,48.6672573559272,805.39,541.74,805.39,48.6672573559272,"TD","NT",NA,0,""
"2021-02-01T00:00:00Z",1240,"PB",15,"4.0",3,823.83,0,521.03,823.83,58.1156555284725,823.83,521.03,823.83,58.1156555284725,"TD","NT",NA,0,""
"2021-02-01T00:00:00Z",1240,"PB",16,"4.0",3,836.31,0,554.73,836.31,50.7598291060516,836.31,554.73,836.31,50.7598291060516,"TD","NT",NA,0,""
"2021-02-01T00:00:00Z",1404,"PB",1,"4.0",6,874.3,0,589.7,874.3,48.2618280481601,874.3,589.7,874.3,48.2618280481601,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",1404,"PB",2,"4.0",6,876.2,0,589.9,876.2,48.5336497711477,868.3,589.9,868.3,47.1944397355484,"JB","NT",NA,1,"J. Cronan - Extrapolated. Gross weight extrapolated based on linear model of three weights at other sampling locations."
"2021-02-01T00:00:00Z",1404,"PB",3,"4.0",6,858.6,0,586.2,858.6,46.4687819856704,858.6,586.2,858.6,46.4687819856704,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",1404,"PB",4,"4.0",6,849.3,0,587.6,849.3,44.5371000680735,849.3,587.6,849.3,44.5371000680735,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",1425,"PB",5,"4.0",6,831.2,0,584.31,831.2,42.2532559771354,831.2,584.31,831.2,42.2532559771354,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",1425,"PB",6,"4.0",6,890.1,0,592.55,890.1,50.2151717154671,890.1,592.55,890.1,50.2151717154671,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",1425,"PB",7,"4.0",6,906.3,0,595.79,906.3,52.1173567867873,906.3,595.79,906.3,52.1173567867873,"JB","NT",NA,0,""
"2021-02-01T00:00:00Z",1425,"PB",8,"4.0",6,871.9,0,590.52,871.9,47.6495292284766,871.9,590.52,871.9,47.6495292284766,"JB","NT",NA,0,""
